URL,Card_Location,Title,Price,Address,Guest,Bed_Bath_Details,Rating,Total_Reviews,Host_Name,Host_Info,Amenities
https://www.airbnb.com/rooms/1174009770893733265?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753381905_P3Irt57-oIU6okdp&previous_page_section_name=1000&federated_search_id=1c79ccac-cd8c-4fc4-96ba-de65d86ea9d9,Apartment in Riyadh,Elegant apartment in the middle6,$86,,2 guests,"['1 bedroom', '1 bed', '1 bath']",,,,[],[]
https://www.airbnb.com/rooms/1310822757689440204?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753381906_P3mmGaiQ3Zcb6Cl3&previous_page_section_name=1000&federated_search_id=1c79ccac-cd8c-4fc4-96ba-de65d86ea9d9,Condo in Riyadh,Comfortable Stay | 'CS-2‘ Cozy Stay,$50,,2 guests,"['1 bedroom', '1 bed', '1 bath']",,,,[],"['TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Kitchen', 'Free parking on premises', 'Self check-in', 'Keypad', 'Unavailable: Wifi\nWifi', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1307347083198577269?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753381906_P3goXP06i02vZVXZ&previous_page_section_name=1000&federated_search_id=1c79ccac-cd8c-4fc4-96ba-de65d86ea9d9,Place to stay in Riyadh,Sleep zone hostel 2,$22,,1 guest,"['1 bed', '1 shared bath']",,,,[],"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Washer', 'Paid dryer – In unit', 'Essentials', 'Hangers', 'Iron', 'Drying rack for clothing', 'Clothing storage', 'HDTV with Netflix', 'Exercise equipment', 'Books and reading material', 'Crib', 'Air conditioning', 'Portable heater', 'First aid kit', 'Wifi – 39 Mbps', 'Dedicated workspace', 'Kitchen', 'Microwave', 'Cooking basics', 'Mini fridge', 'Freezer', 'Hot water kettle', 'Coffee maker: drip coffee maker, espresso machine', 'Wine glasses', 'Dining table', 'Laundromat nearby', 'Free parking on premises', 'Elevator', 'Luggage dropoff allowed', 'Breakfast', 'Long term stays allowed', 'Self check-in', 'Keypad', 'Housekeeping available 2 hours a day, every day', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/710265455254948148?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753381906_P3THKQdBYQKnPy6Q&previous_page_section_name=1000&federated_search_id=1c79ccac-cd8c-4fc4-96ba-de65d86ea9d9,Home in Riyadh,Su Casa (girls only) Bed in a shared suite  1.,$18,,4 guests,"['1 bedroom', '2 beds', '2 baths']",,,,[],"['Hot water', 'Washer', 'Essentials', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Clothing storage', 'HDTV', 'Exercise equipment', 'Pool table', 'Air conditioning', 'Heating', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Outdoor dining area', 'Free parking on premises', 'Pets allowed', 'Smoking allowed', 'Unavailable: Dryer\nDryer']"
https://www.airbnb.com/rooms/1446911116372989343?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753381906_P3jXzaxurBb9l6wk&previous_page_section_name=1000&federated_search_id=1c79ccac-cd8c-4fc4-96ba-de65d86ea9d9,Apartment in Riyadh,Al Falouh Apartment 11 Self Check-in,$44,,2 guests,"['1 bedroom', '1 bed', '1 bath']",4.8,10,,[],"['TV', 'Air conditioning', 'Heating', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Cooking basics', 'Free parking on premises', 'Self check-in', 'Smart lock', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1395546795569824682?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753381906_P3pOwrLDVejGdzsc&previous_page_section_name=1000&federated_search_id=1c79ccac-cd8c-4fc4-96ba-de65d86ea9d9,Apartment in Al Diriyah,Amber Seven | 1 Shared bed | Diriyah | Old Riyadh,$16,,1 guest,"['1 bedroom', '1 bed', '1 bath']",,,Mnam,[],"['TV', 'Piano', 'Air conditioning', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Dedicated workspace', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Self check-in', 'Lockbox', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1131183038230848474?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753381906_P3TukQNy8mp-LvSg&previous_page_section_name=1000&federated_search_id=1c79ccac-cd8c-4fc4-96ba-de65d86ea9d9,Apartment in Riyadh,Elegant Self Entry Studio 2A-Alqiq,$51,,3 guests,"['1 bedroom', '1 bed', '1 bath']",,,,[],"['Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Room-darkening shades', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Mini fridge', 'Hot water kettle', 'Kitchenette', 'Coffee', 'Laundromat nearby', 'Free parking on premises', 'Free street parking', 'Elevator', 'Pets allowed', 'Long term stays allowed', 'Self check-in', 'Smart lock', 'Housekeeping available every day', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/1366575649437095511?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753381906_P3cCtJqhpXlV2qAH&previous_page_section_name=1000&federated_search_id=1c79ccac-cd8c-4fc4-96ba-de65d86ea9d9,Apartment in Riyadh,Spring Luxury Self Entry Studio 49,$59,,4 guests,"['1 bedroom', '1 bed', '1 bath']",4.36,28,,[],"['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Safe', 'Clothing storage: wardrobe', 'TV', 'Air conditioning', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Microwave', 'Mini fridge', 'Freezer', 'Oven', 'Hot water kettle', 'Coffee maker', 'Wine glasses', 'Trash compactor', 'Coffee', 'Laundromat nearby', 'Free parking on premises', 'Free street parking', 'Elevator', 'Pets allowed', 'Luggage dropoff allowed', 'Long term stays allowed', 'Self check-in', 'Smart lock', 'Housekeeping available 24 hours, every day', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer']"
https://www.airbnb.com/rooms/1467298030365666166?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753381906_P3T7f7KS_e4BJOak&previous_page_section_name=1000&federated_search_id=1c79ccac-cd8c-4fc4-96ba-de65d86ea9d9,Apartment in Riyadh,Bohemian-style studio with private garden | Self check-in,,,2 guests,"['1 bedroom', '1 bed', '1 bath']",,,Abdullah,[],"['Outdoor shower', 'TV', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1303359631680423115?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753381906_P3svVoExFO_KQfHN&previous_page_section_name=1000&federated_search_id=1c79ccac-cd8c-4fc4-96ba-de65d86ea9d9,Home in Riyadh,Studio 40 – Al Narjis,$42,,2 guests,"['1 bed', '1 bath']",4.41,39,Muataz Marwan I,[],"['TV', 'Air conditioning', 'Wifi', 'Self check-in', 'Smart lock', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
