URL,Card_Location,Title,Price,Address,Guest,Bed_Bath_Details,Rating,Total_Reviews,Host_Name,Host_Info,Amenities
https://www.airbnb.com/rooms/1436965762131130014?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753434243_P3NPpePFLoR_LtQd&previous_page_section_name=1000&federated_search_id=f345b82e-ffb7-4a49-86f4-de1a632bbb5d,Apartment in Riyadh,Tuwaiq Hotel Studio 1,$53,,3 guests,"['1 bedroom', '1 bed', '1 bath']",,,,[],"['TV', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Self check-in', 'Lockbox', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1350030808117925441?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753434245_P3YdBrjT0f3xLipb&previous_page_section_name=1000&federated_search_id=f345b82e-ffb7-4a49-86f4-de1a632bbb5d,Apartment in Riyadh,استوديو عصري قريب من الخدمات,$41,,2 guests,"['1 bedroom', '1 bed', '1 bath']",,,Mohammed,[],"['TV', 'Air conditioning', 'Wifi', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1469609109453597074?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753434245_P3aJHNG3R7Ozcrvt&previous_page_section_name=1000&federated_search_id=f345b82e-ffb7-4a49-86f4-de1a632bbb5d,Apartment in Riyadh,1BR flat with comfy living room,$75,,3 guests,"['1 bedroom', '1 bed', '1 bath']",,,Abdulaziz,[],"['Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Room-darkening shades', 'Iron', 'Clothing storage', 'TV', 'Board games', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Refrigerator', 'Microwave', 'Hot water kettle', 'Free parking on premises', 'Elevator', 'Long term stays allowed', 'Self check-in', 'Smart lock', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/1468077178870672208?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753434245_P31XKqjhoX1DZ09a&previous_page_section_name=1000&federated_search_id=f345b82e-ffb7-4a49-86f4-de1a632bbb5d,,Spacious Studio | Comfortable stay | Self Check-In,$60,,2 guests,"['1 bedroom', '1 bed', '1 bath']",,,Omar,[],"['Shampoo', 'Body soap', 'Washer', 'Essentials', 'Hangers', 'Iron', 'Drying rack for clothing', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Cooking basics', 'Freezer', 'Oven', 'Hot water kettle', 'Dining table', 'Coffee', 'Free parking on premises', 'Free street parking', 'Elevator', 'Self check-in', 'Smart lock', 'Unavailable: Dryer\nDryer', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1454996622419431831?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753434245_P3duK20t1VwRIXaP&previous_page_section_name=1000&federated_search_id=f345b82e-ffb7-4a49-86f4-de1a632bbb5d,,Junior room,$73,,1 guest,"['1 bedroom', '1 bed', '1 bath']",,,راكان,[],"['TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1444342944416907482?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753434245_P3162qTg3zUaWlgb&previous_page_section_name=1000&federated_search_id=f345b82e-ffb7-4a49-86f4-de1a632bbb5d,,“Smart Entry Studio | Cozy Stay with Modern Touch,$53,,4 guests,"['1 bedroom', '1 bed', '1 bath']",,,فيصل,[],"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/1329845362831526424?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753434245_P3aVYX09o9qIfJXP&previous_page_section_name=1000&federated_search_id=f345b82e-ffb7-4a49-86f4-de1a632bbb5d,,Luxe Retreat Pool &amp; Prime Spot,$249,,4 guests,"['2 bedrooms', '3 beds', '2 baths']",,,,[],"['Hair dryer', 'Washer', 'Iron', 'TV', 'Crib', 'Air conditioning', 'Heating', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Cooking basics', 'Fire pit', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Pool', 'Self check-in', 'Smart lock', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1300722142530566201?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753434245_P3WEOs7bTaZMl-sf&previous_page_section_name=1000&federated_search_id=f345b82e-ffb7-4a49-86f4-de1a632bbb5d,,Self-entry studio apartment,$60,,2 guests,"['1 bedroom', '1 bed', '1 bath']",,,,[],"['Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Clothing storage', 'Ethernet connection', 'TV', 'Window guards', 'Outlet covers', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Hot water kettle', 'Coffee maker', 'Wine glasses', 'Coffee', 'Private entrance', 'Laundromat nearby', 'Free parking on premises', 'Free street parking', 'Single level home', 'Pets allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Keypad', 'Cleaning available during stay', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/1423187624711221230?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753434245_P3WIyUc0ax17vhVK&previous_page_section_name=1000&federated_search_id=f345b82e-ffb7-4a49-86f4-de1a632bbb5d,,Elegant Smart Entry Studio,$63,,2 guests,"['1 bedroom', '1 bed', '1 bath']",,,فيصل,[],"['Washer', 'TV', 'Air conditioning', 'Wifi', 'Kitchen', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1433931437271583835?check_in=2025-08-01&check_out=2025-08-02&search_mode=regular_search&source_impression_id=p3_1753434245_P33dTvGLu6AbMzJz&previous_page_section_name=1000&federated_search_id=f345b82e-ffb7-4a49-86f4-de1a632bbb5d,,Quiet studio with master bed and sitting room,$64,,3 guests,"['1 bedroom', '1 bed', '1 bath']",,,,[],"['Washer', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Clothing storage', 'TV', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Kitchen', 'Laundromat nearby', 'Free parking on premises', 'Pets allowed', 'Smoking allowed', 'Self check-in', 'Smart lock', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
